TABLE 0/3: 0< N_{particle} <20
AbsEtaLow,AbsEtaHigh,PhiLow,PhiHigh,Numerator,Denominator,Error,RelativeError
0.4, 0.6, 2.04853, 2.20611, 28201, 293830, 0.000598325, 0.00623402
0.4, 0.6, 2.20611, 2.36369, 26909, 286459, 0.000598939, 0.00637599
0.4, 0.6, 2.36369, 2.52127, 26068, 266932, 0.000633704, 0.00648903
0.4, 0.6, 2.52127, 2.67885, 25239, 230766, 0.000725108, 0.00662983
0.4, 0.6, 2.67885, 2.83643, 23221, 200087, 0.000804571, 0.0069327
0.4, 0.6, 2.83643, 2.99401, 20238, 173351, 0.000867231, 0.00742837
0.4, 0.6, 2.99401, 3.15159, 16839, 148219, 0.000923891, 0.0081322
0.6, 0.8, -3.15159, -2.99401, 19414, 131172, 0.00113812, 0.00768979
0.6, 0.8, -2.99401, -2.83643, 23566, 149818, 0.0011023, 0.00700777
0.6, 0.8, -2.83643, -2.67885, 26344, 165619, 0.00105508, 0.00663304
0.6, 0.8, -2.67885, -2.52127, 29090, 187371, 0.000978381, 0.00630183
0.6, 0.8, -2.52127, -2.36369, 30160, 209601, 0.000886166, 0.00615853
0.6, 0.8, -2.36369, -2.20611, 30462, 224942, 0.000826775, 0.00610519
0.6, 0.8, -2.20611, -2.04854, 31691, 235058, 0.000806783, 0.00598406
0.6, 0.8, -2.04854, -1.89096, 32123, 234924, 0.000813412, 0.0059487
0.6, 0.8, -1.89096, -1.73338, 31794, 232293, 0.00081845, 0.00597975
0.6, 0.8, -1.73338, -1.5758, 31913, 233311, 0.000816371, 0.00596836
0.6, 0.8, -1.5758, -1.41822, 31783, 231332, 0.000821896, 0.00598215
0.6, 0.8, -1.41822, -1.26064, 31565, 234732, 0.000806172, 0.00599507
0.6, 0.8, -1.26064, -1.10306, 31262, 233669, 0.0008057, 0.00602223
0.6, 0.8, -1.10306, -0.945478, 30918, 233399, 0.000801715, 0.00605212
0.6, 0.8, -0.945478, -0.787898, 29860, 227463, 0.000808012, 0.00615516
0.6, 0.8, -0.787898, -0.630319, 29315, 209042, 0.000874598, 0.00623666
0.6, 0.8, -0.630319, -0.472739, 28702, 190261, 0.000955249, 0.0063322
0.6, 0.8, -0.472739, -0.315159, 25768, 166201, 0.00103802, 0.00669512
0.6, 0.8, -0.315159, -0.15758, 23323, 151190, 0.00108523, 0.00703494
0.6, 0.8, -0.15758, 0, 21051, 141084, 0.00110245, 0.00738862
0.6, 0.8, 0, 0.157579, 21842, 142518, 0.00111363, 0.00726636
0.6, 0.8, 0.157579, 0.315159, 23402, 151485, 0.00108505, 0.00702372
0.6, 0.8, 0.315159, 0.472739, 26298, 167185, 0.00104349, 0.00663378
0.6, 0.8, 0.472739, 0.630318, 29455, 189733, 0.00097224, 0.00626264
0.6, 0.8, 0.630318, 0.787898, 30017, 209038, 0.000886328, 0.00617238
0.6, 0.8, 0.787898, 0.945477, 30834, 227304, 0.000823247, 0.00606887
0.6, 0.8, 0.945477, 1.10306, 31863, 235046, 0.000809274, 0.00596983
0.6, 0.8, 1.10306, 1.26064, 31728, 234266, 0.000810202, 0.00598219
0.6, 0.8, 1.26064, 1.41822, 32357, 234119, 0.000819706, 0.00593098
0.6, 0.8, 1.41822, 1.5758, 32030, 232150, 0.000822385, 0.00596056
0.6, 0.8, 1.5758, 1.73338, 31940, 233513, 0.000816008, 0.00596583
0.6, 0.8, 1.73338, 1.89096, 31727, 233023, 0.000814769, 0.00598417
0.6, 0.8, 1.89096, 2.04853, 31592, 235869, 0.00080244, 0.0059911
0.6, 0.8, 2.04853, 2.20611, 30779, 233992, 0.000797556, 0.00606328
0.6, 0.8, 2.20611, 2.36369, 29572, 223664, 0.000818105, 0.00618763
0.6, 0.8, 2.36369, 2.52127, 29293, 209790, 0.000870922, 0.00623735
0.6, 0.8, 2.52127, 2.67885, 28289, 187570, 0.000961942, 0.00637815
0.6, 0.8, 2.67885, 2.83643, 25634, 166008, 0.00103624, 0.00671077
0.6, 0.8, 2.83643, 2.99401, 22990, 150681, 0.0010803, 0.00708052
0.6, 0.8, 2.99401, 3.15159, 19761, 132268, 0.00113942, 0.00762661
0.8, 1, -3.15159, -2.99401, 23196, 111928, 0.00149508, 0.00721424
0.8, 1, -2.99401, -2.83643, 26297, 125653, 0.0014192, 0.00678127
0.8, 1, -2.83643, -2.67885, 29005, 134058, 0.00140112, 0.00647582
0.8, 1, -2.67885, -2.52127, 30962, 146219, 0.0013247, 0.00625593
0.8, 1, -2.52127, -2.36369, 32792, 159054, 0.00125038, 0.00606485
0.8, 1, -2.36369, -2.20611, 33240, 168869, 0.00118113, 0.0060005
0.8, 1, -2.20611, -2.04854, 33697, 177609, 0.00112734, 0.00594193
0.8, 1, -2.04854, -1.89096, 33928, 180780, 0.0011104, 0.00591657
0.8, 1, -1.89096, -1.73338, 34312, 179764, 0.00112448, 0.00589128
0.8, 1, -1.73338, -1.5758, 34597, 180556, 0.00112454, 0.00586879
0.8, 1, -1.5758, -1.41822, 34290, 180395, 0.00111982, 0.00589121
0.8, 1, -1.41822, -1.26064, 34407, 181983, 0.00111146, 0.00587868
0.8, 1, -1.26064, -1.10306, 33298, 179674, 0.00110571, 0.00596636
0.8, 1, -1.10306, -0.945478, 32818, 177384, 0.00111174, 0.00600904
0.8, 1, -0.945478, -0.787898, 32396, 171108, 0.00114717, 0.00605907
0.8, 1, -0.787898, -0.630319, 32183, 159123, 0.00123617, 0.00611202
0.8, 1, -0.630319, -0.472739, 30577, 148114, 0.00129675, 0.00628139
0.8, 1, -0.472739, -0.315159, 28220, 134117, 0.00137804, 0.0065492
0.8, 1, -0.315159, -0.15758, 26198, 126185, 0.00140958, 0.00678938
0.8, 1, -0.15758, 0, 24742, 120801, 0.00142925, 0.00697819
0.8, 1, 0, 0.157579, 24970, 122067, 0.00142077, 0.00694552
0.8, 1, 0.157579, 0.315159, 26432, 125904, 0.00142039, 0.00676576
0.8, 1, 0.315159, 0.472739, 28537, 134807, 0.00137939, 0.00651615
0.8, 1, 0.472739, 0.630318, 31392, 147710, 0.00132082, 0.00621492
0.8, 1, 0.630318, 0.787898, 32620, 159078, 0.00124634, 0.00607801
0.8, 1, 0.787898, 0.945477, 33416, 170251, 0.00117436, 0.00598327
0.8, 1, 0.945477, 1.10306, 33401, 177942, 0.00111932, 0.00596314
0.8, 1, 1.10306, 1.26064, 33994, 179541, 0.00111993, 0.00591496
0.8, 1, 1.26064, 1.41822, 34630, 180980, 0.00112232, 0.00586534
0.8, 1, 1.41822, 1.5758, 34447, 179497, 0.00112886, 0.00588228
0.8, 1, 1.5758, 1.73338, 34350, 180459, 0.00112053, 0.00588672
0.8, 1, 1.73338, 1.89096, 33870, 179974, 0.00111466, 0.00592292
0.8, 1, 1.89096, 2.04853, 33728, 180456, 0.00110875, 0.00593216
0.8, 1, 2.04853, 2.20611, 32668, 176529, 0.00111459, 0.00602294
0.8, 1, 2.20611, 2.36369, 32332, 168407, 0.00116571, 0.00607183
0.8, 1, 2.36369, 2.52127, 31971, 159082, 0.00123175, 0.00612898
0.8, 1, 2.52127, 2.67885, 30367, 145549, 0.00131625, 0.00630881
0.8, 1, 2.67885, 2.83643, 28301, 134706, 0.0013738, 0.00653896
0.8, 1, 2.83643, 2.99401, 25829, 126234, 0.00139734, 0.0068292
0.8, 1, 2.99401, 3.15159, 23048, 112584, 0.00148007, 0.0072298
1, 1.2, -3.15159, -2.99401, 26597, 91060, 0.00203579, 0.00696994
1, 1.2, -2.99401, -2.83643, 29422, 100603, 0.00193835, 0.00662784
1, 1.2, -2.83643, -2.67885, 31285, 105485, 0.00190931, 0.00643772
1, 1.2, -2.67885, -2.52127, 32787, 110815, 0.00186009, 0.00628681
1, 1.2, -2.52127, -2.36369, 34574, 118679, 0.0017804, 0.00611143
1, 1.2, -2.36369, -2.20611, 35197, 124501, 0.00170665, 0.00603685
1, 1.2, -2.20611, -2.04854, 35755, 129193, 0.0016538, 0.00597566
1, 1.2, -2.04854, -1.89096, 36647, 132593, 0.00163113, 0.00590163
1, 1.2, -1.89096, -1.73338, 36736, 133613, 0.00161973, 0.00589114
1, 1.2, -1.73338, -1.5758, 37053, 134706, 0.00161358, 0.00586617
1, 1.2, -1.5758, -1.41822, 36616, 133269, 0.00162114, 0.00590035
1, 1.2, -1.41822, -1.26064, 36524, 133899, 0.00161023, 0.00590318
1, 1.2, -1.26064, -1.10306, 35787, 131138, 0.00162754, 0.00596395
1, 1.2, -1.10306, -0.945478, 35278, 129677, 0.00163358, 0.00600481
1, 1.2, -0.945478, -0.787898, 34729, 124928, 0.00168636, 0.00606622
1, 1.2, -0.787898, -0.630319, 33751, 118249, 0.00176144, 0.00617134
1, 1.2, -0.630319, -0.472739, 32819, 112659, 0.00182731, 0.00627268
1, 1.2, -0.472739, -0.315159, 31088, 105548, 0.00190066, 0.00645299
1, 1.2, -0.315159, -0.15758, 29193, 101400, 0.00191224, 0.00664204
1, 1.2, -0.15758, 0, 28310, 97898, 0.00195143, 0.00674818
1, 1.2, 0, 0.157579, 28720, 98863, 0.00194732, 0.00670328
1, 1.2, 0.157579, 0.315159, 29459, 101234, 0.0019264, 0.00661994
1, 1.2, 0.315159, 0.472739, 31246, 104976, 0.00191816, 0.00644438
1, 1.2, 0.472739, 0.630318, 33285, 112771, 0.00184114, 0.00623788
1, 1.2, 0.630318, 0.787898, 34955, 119056, 0.00178609, 0.00608339
1, 1.2, 0.787898, 0.945477, 35450, 125858, 0.00169362, 0.00601284
1, 1.2, 0.945477, 1.10306, 36239, 130249, 0.00165241, 0.00593904
1, 1.2, 1.10306, 1.26064, 36196, 131453, 0.00163446, 0.00593588
1, 1.2, 1.26064, 1.41822, 36757, 133363, 0.00162366, 0.00589101
1, 1.2, 1.41822, 1.5758, 36609, 132694, 0.00162873, 0.00590354
1, 1.2, 1.5758, 1.73338, 36464, 133772, 0.00161031, 0.0059076
1, 1.2, 1.73338, 1.89096, 36373, 132973, 0.00161857, 0.0059172
1, 1.2, 1.89096, 2.04853, 35724, 132098, 0.00161272, 0.00596343
1, 1.2, 2.04853, 2.20611, 35668, 130161, 0.00163775, 0.00597655
1, 1.2, 2.20611, 2.36369, 34516, 123989, 0.00169417, 0.00608583
1, 1.2, 2.36369, 2.52127, 34244, 118342, 0.00177558, 0.00613615
1, 1.2, 2.52127, 2.67885, 32240, 111496, 0.00182848, 0.00632347
1, 1.2, 2.67885, 2.83643, 30753, 105263, 0.00189376, 0.00648207
1, 1.2, 2.83643, 2.99401, 29163, 100901, 0.00192155, 0.00664836
1, 1.2, 2.99401, 3.15159, 26197, 91546, 0.00200509, 0.00700684
1.2, 1.4, -3.15159, -2.99401, 29493, 70480, 0.00290203, 0.00693504
1.2, 1.4, -2.99401, -2.83643, 32778, 77820, 0.0027735, 0.00658471
1.2, 1.4, -2.83643, -2.67885, 34371, 80424, 0.0027541, 0.00644425
1.2, 1.4, -2.67885, -2.52127, 35618, 83240, 0.00270926, 0.0063316
1.2, 1.4, -2.52127, -2.36369, 36862, 86334, 0.00265653, 0.00622183
1.2, 1.4, -2.36369, -2.20611, 37407, 89499, 0.0025733, 0.00615681
1.2, 1.4, -2.20611, -2.04854, 38000, 93347, 0.00247714, 0.00608511
1.2, 1.4, -2.04854, -1.89096, 38555, 95304, 0.00244173, 0.0060357
1.2, 1.4, -1.89096, -1.73338, 38322, 95342, 0.00243111, 0.00604841
1.2, 1.4, -1.73338, -1.5758, 39170, 97049, 0.00241607, 0.00598614
1.2, 1.4, -1.5758, -1.41822, 38986, 96708, 0.00241847, 0.00599922
1.2, 1.4, -1.41822, -1.26064, 38937, 96640, 0.00241846, 0.00600252
1.2, 1.4, -1.26064, -1.10306, 37571, 94550, 0.00242337, 0.00609858
1.2, 1.4, -1.10306, -0.945478, 37384, 93228, 0.00245479, 0.00612175
1.2, 1.4, -0.945478, -0.787898, 36629, 90606, 0.00250311, 0.00619173
1.2, 1.4, -0.787898, -0.630319, 35869, 86694, 0.0025975, 0.00627806
1.2, 1.4, -0.630319, -0.472739, 34605, 83705, 0.00264212, 0.00639095
1.2, 1.4, -0.472739, -0.315159, 33631, 79804, 0.00273972, 0.00650117
1.2, 1.4, -0.315159, -0.15758, 32287, 78447, 0.00272138, 0.00661209
1.2, 1.4, -0.15758, 0, 31821, 76424, 0.0027779, 0.00667163
1.2, 1.4, 0, 0.157579, 32453, 77192, 0.0027814, 0.00661578
1.2, 1.4, 0.157579, 0.315159, 32681, 78049, 0.00275886, 0.00658872
1.2, 1.4, 0.315159, 0.472739, 34418, 79728, 0.00278424, 0.00644959
1.2, 1.4, 0.472739, 0.630318, 35612, 83700, 0.00269186, 0.00632676
1.2, 1.4, 0.630318, 0.787898, 36582, 86794, 0.00262733, 0.00623357
1.2, 1.4, 0.787898, 0.945477, 37814, 90247, 0.00256676, 0.00612584
1.2, 1.4, 0.945477, 1.10306, 37922, 93478, 0.0024699, 0.00608832
1.2, 1.4, 1.10306, 1.26064, 38122, 94896, 0.00243597, 0.00606378
1.2, 1.4, 1.26064, 1.41822, 38851, 96102, 0.00243049, 0.00601207
1.2, 1.4, 1.41822, 1.5758, 39187, 95637, 0.00245763, 0.00599791
1.2, 1.4, 1.5758, 1.73338, 39419, 96335, 0.00244654, 0.00597904
1.2, 1.4, 1.73338, 1.89096, 38379, 95393, 0.00243195, 0.00604474
1.2, 1.4, 1.89096, 2.04853, 38268, 94821, 0.00244417, 0.00605621
1.2, 1.4, 2.04853, 2.20611, 37359, 92532, 0.00247485, 0.00612979
1.2, 1.4, 2.20611, 2.36369, 36815, 89786, 0.00253757, 0.00618873
1.2, 1.4, 2.36369, 2.52127, 36496, 86617, 0.00262948, 0.00624062
1.2, 1.4, 2.52127, 2.67885, 34803, 82383, 0.00270078, 0.00639309
1.2, 1.4, 2.67885, 2.83643, 33686, 80598, 0.00271163, 0.00648793
1.2, 1.4, 2.83643, 2.99401, 32753, 77645, 0.0027793, 0.00658868
1.2, 1.4, 2.99401, 3.15159, 29808, 71002, 0.00289743, 0.0069016
1.4, 1.6, -3.15159, -2.99401, 32226, 51969, 0.00439673, 0.00709035
1.4, 1.6, -2.99401, -2.83643, 35269, 56911, 0.00419972, 0.00677678
1.4, 1.6, -2.83643, -2.67885, 36193, 58134, 0.00416855, 0.00669562
1.4, 1.6, -2.67885, -2.52127, 36907, 59068, 0.00414577, 0.00663512
1.4, 1.6, -2.52127, -2.36369, 37730, 61596, 0.00400448, 0.0065375
1.4, 1.6, -2.36369, -2.20611, 38404, 62540, 0.003981, 0.00648296
1.4, 1.6, -2.20611, -2.04854, 38945, 64472, 0.00387673, 0.00641778
1.4, 1.6, -2.04854, -1.89096, 39768, 65406, 0.00386629, 0.00635885
1.4, 1.6, -1.89096, -1.73338, 40190, 66031, 0.00385072, 0.00632663
1.4, 1.6, -1.73338, -1.5758, 40416, 67083, 0.00379368, 0.00629679
1.4, 1.6, -1.5758, -1.41822, 39682, 67269, 0.00373393, 0.00632977
1.4, 1.6, -1.41822, -1.26064, 39928, 67088, 0.0037618, 0.00632067
1.4, 1.6, -1.26064, -1.10306, 38967, 65614, 0.00379822, 0.00639558
1.4, 1.6, -1.10306, -0.945478, 38944, 64288, 0.00388985, 0.00642128
1.4, 1.6, -0.945478, -0.787898, 37985, 63566, 0.00387535, 0.0064852
1.4, 1.6, -0.787898, -0.630319, 37611, 61134, 0.00403172, 0.00655328
1.4, 1.6, -0.630319, -0.472739, 36544, 59761, 0.00406074, 0.0066406
1.4, 1.6, -0.472739, -0.315159, 35301, 57913, 0.00411595, 0.00675241
1.4, 1.6, -0.315159, -0.15758, 35083, 56976, 0.00417872, 0.00678639
1.4, 1.6, -0.15758, 0, 34397, 56187, 0.00419114, 0.00684617
1.4, 1.6, 0, 0.157579, 35024, 56578, 0.00420885, 0.00679901
1.4, 1.6, 0.157579, 0.315159, 35439, 57166, 0.00419132, 0.00676095
1.4, 1.6, 0.315159, 0.472739, 35989, 57438, 0.00421233, 0.00672282
1.4, 1.6, 0.472739, 0.630318, 37096, 59596, 0.00411655, 0.00661338
1.4, 1.6, 0.630318, 0.787898, 37792, 60522, 0.0040939, 0.00655618
1.4, 1.6, 0.787898, 0.945477, 38594, 62750, 0.00397867, 0.00646893
1.4, 1.6, 0.945477, 1.10306, 39262, 64299, 0.00391091, 0.00640486
1.4, 1.6, 1.10306, 1.26064, 39417, 65759, 0.00381828, 0.00636999
1.4, 1.6, 1.26064, 1.41822, 40452, 66721, 0.00382049, 0.00630146
1.4, 1.6, 1.41822, 1.5758, 40208, 66519, 0.00381834, 0.00631696
1.4, 1.6, 1.5758, 1.73338, 39997, 66755, 0.00378858, 0.00632313
1.4, 1.6, 1.73338, 1.89096, 39749, 66190, 0.00381068, 0.00634554
1.4, 1.6, 1.89096, 2.04853, 39233, 66386, 0.00376341, 0.00636806
1.4, 1.6, 2.04853, 2.20611, 38625, 65332, 0.00379465, 0.00641844
1.4, 1.6, 2.20611, 2.36369, 37937, 62761, 0.00393104, 0.0065033
1.4, 1.6, 2.36369, 2.52127, 37168, 61654, 0.00395885, 0.00656692
1.4, 1.6, 2.52127, 2.67885, 36210, 59081, 0.00409043, 0.00667402
1.4, 1.6, 2.67885, 2.83643, 35734, 57644, 0.0041738, 0.00673293
1.4, 1.6, 2.83643, 2.99401, 35127, 57273, 0.00415654, 0.00677705
1.4, 1.6, 2.99401, 3.15159, 32188, 52263, 0.00436373, 0.0070853
1.6, 1.8, -3.15159, -2.99401, 34247, 38447, 0.00661861, 0.00743031
1.6, 1.8, -2.99401, -2.83643, 37838, 41343, 0.00651136, 0.00711452
1.6, 1.8, -2.83643, -2.67885, 38056, 42148, 0.00638475, 0.00707128
1.6, 1.8, -2.67885, -2.52127, 38578, 42225, 0.00643471, 0.00704302
1.6, 1.8, -2.52127, -2.36369, 39626, 43845, 0.00626438, 0.00693135
1.6, 1.8, -2.36369, -2.20611, 39945, 44379, 0.00620784, 0.00689693
1.6, 1.8, -2.20611, -2.04854, 40681, 44980, 0.00618811, 0.00684205
1.6, 1.8, -2.04854, -1.89096, 41285, 45635, 0.00614482, 0.00679227
1.6, 1.8, -1.89096, -1.73338, 41312, 45835, 0.00611461, 0.00678406
1.6, 1.8, -1.73338, -1.5758, 41416, 46336, 0.00604414, 0.00676216
1.6, 1.8, -1.5758, -1.41822, 41225, 46455, 0.00600457, 0.00676634
1.6, 1.8, -1.41822, -1.26064, 40740, 46576, 0.00593354, 0.00678352
1.6, 1.8, -1.26064, -1.10306, 40085, 45690, 0.00600398, 0.00684351
1.6, 1.8, -1.10306, -0.945478, 40103, 45216, 0.00608377, 0.00685944
1.6, 1.8, -0.945478, -0.787898, 39218, 44511, 0.0061021, 0.00692567
1.6, 1.8, -0.787898, -0.630319, 38922, 43408, 0.00625925, 0.00698066
1.6, 1.8, -0.630319, -0.472739, 37975, 43259, 0.0061731, 0.00703205
1.6, 1.8, -0.472739, -0.315159, 37569, 41777, 0.00639398, 0.00711016
1.6, 1.8, -0.315159, -0.15758, 37355, 41319, 0.00645454, 0.00713948
1.6, 1.8, -0.15758, 0, 36636, 40994, 0.00642523, 0.00718953
1.6, 1.8, 0, 0.157579, 37219, 41704, 0.00636382, 0.00713067
1.6, 1.8, 0.157579, 0.315159, 37849, 41441, 0.00649368, 0.00710996
1.6, 1.8, 0.315159, 0.472739, 37946, 41762, 0.0064441, 0.00709214
1.6, 1.8, 0.472739, 0.630318, 39123, 42826, 0.00638891, 0.00699362
1.6, 1.8, 0.630318, 0.787898, 39416, 43216, 0.00635248, 0.00696491
1.6, 1.8, 0.787898, 0.945477, 40223, 44480, 0.00622214, 0.00688065
1.6, 1.8, 0.945477, 1.10306, 40513, 45865, 0.0060225, 0.0068181
1.6, 1.8, 1.10306, 1.26064, 40715, 45928, 0.00603431, 0.00680692
1.6, 1.8, 1.26064, 1.41822, 41526, 46993, 0.00595153, 0.00673506
1.6, 1.8, 1.41822, 1.5758, 41429, 46293, 0.00605248, 0.00676308
1.6, 1.8, 1.5758, 1.73338, 41896, 46238, 0.00611166, 0.00674506
1.6, 1.8, 1.73338, 1.89096, 40716, 45832, 0.00605003, 0.00681023
1.6, 1.8, 1.89096, 2.04853, 40937, 46022, 0.0060432, 0.00679386
1.6, 1.8, 2.04853, 2.20611, 40150, 45036, 0.00611909, 0.00686375
1.6, 1.8, 2.20611, 2.36369, 38820, 44294, 0.00609323, 0.00695243
1.6, 1.8, 2.36369, 2.52127, 38413, 43847, 0.00612243, 0.00698852
1.6, 1.8, 2.52127, 2.67885, 38143, 42875, 0.0062617, 0.00703852
1.6, 1.8, 2.67885, 2.83643, 37729, 41853, 0.00639963, 0.00709915
1.6, 1.8, 2.83643, 2.99401, 37785, 41573, 0.00646008, 0.00710771
1.6, 1.8, 2.99401, 3.15159, 34600, 38644, 0.00662676, 0.00740128
1.8, 2, -3.15159, -2.99401, 35230, 27224, 0.0104426, 0.00806952
1.8, 2, -2.99401, -2.83643, 38504, 28773, 0.0104282, 0.0077927
1.8, 2, -2.83643, -2.67885, 38450, 29005, 0.0103097, 0.00777719
1.8, 2, -2.67885, -2.52127, 38810, 29291, 0.0102553, 0.00773994
1.8, 2, -2.52127, -2.36369, 39433, 29837, 0.0101407, 0.007673
1.8, 2, -2.36369, -2.20611, 39574, 30051, 0.0100763, 0.00765153
1.8, 2, -2.20611, -2.04854, 40702, 30857, 0.00995656, 0.00754827
1.8, 2, -2.04854, -1.89096, 41154, 31446, 0.00980226, 0.00748996
1.8, 2, -1.89096, -1.73338, 40528, 31138, 0.0098084, 0.00753587
1.8, 2, -1.73338, -1.5758, 40868, 31600, 0.009688, 0.00749097
1.8, 2, -1.5758, -1.41822, 40782, 31476, 0.00972093, 0.00750272
1.8, 2, -1.41822, -1.26064, 41016, 31486, 0.00976058, 0.00749272
1.8, 2, -1.26064, -1.10306, 40000, 30921, 0.00979574, 0.00757235
1.8, 2, -1.10306, -0.945478, 39878, 30992, 0.00974369, 0.00757251
1.8, 2, -0.945478, -0.787898, 39087, 30610, 0.00974604, 0.00763237
1.8, 2, -0.787898, -0.630319, 38360, 29967, 0.00986894, 0.00770966
1.8, 2, -0.630319, -0.472739, 38519, 29629, 0.0100459, 0.00772735
1.8, 2, -0.472739, -0.315159, 37457, 29266, 0.00998526, 0.00780171
1.8, 2, -0.315159, -0.15758, 37889, 29170, 0.0101177, 0.0077894
1.8, 2, -0.15758, 0, 37323, 28701, 0.0102092, 0.0078508
1.8, 2, 0, 0.157579, 37877, 29040, 0.0101733, 0.00779978
1.8, 2, 0.157579, 0.315159, 38022, 29101, 0.0101763, 0.00778869
1.8, 2, 0.315159, 0.472739, 38461, 29266, 0.010194, 0.00775691
1.8, 2, 0.472739, 0.630318, 38598, 29673, 0.0100429, 0.00772067
1.8, 2, 0.630318, 0.787898, 39319, 29420, 0.0103024, 0.00770866
1.8, 2, 0.787898, 0.945477, 39600, 30467, 0.00990512, 0.00762069
1.8, 2, 0.945477, 1.10306, 40488, 31075, 0.00982632, 0.00754181
1.8, 2, 1.10306, 1.26064, 40529, 31126, 0.00981344, 0.00753666
1.8, 2, 1.26064, 1.41822, 40998, 31339, 0.00981598, 0.00750337
1.8, 2, 1.41822, 1.5758, 41068, 31134, 0.00991229, 0.00751459
1.8, 2, 1.5758, 1.73338, 41572, 31422, 0.00988993, 0.00747526
1.8, 2, 1.73338, 1.89096, 40716, 31012, 0.00989537, 0.00753697
1.8, 2, 1.89096, 2.04853, 40486, 30916, 0.00989083, 0.00755285
1.8, 2, 2.04853, 2.20611, 40031, 30579, 0.00994252, 0.00759492
1.8, 2, 2.20611, 2.36369, 39293, 30177, 0.00996649, 0.00765426
1.8, 2, 2.36369, 2.52127, 38894, 30343, 0.00981799, 0.00765947
1.8, 2, 2.52127, 2.67885, 38327, 29668, 0.00998984, 0.00773289
1.8, 2, 2.67885, 2.83643, 37973, 29135, 0.0101508, 0.00778829
1.8, 2, 2.83643, 2.99401, 38331, 28916, 0.0103253, 0.00778919
1.8, 2, 2.99401, 3.15159, 35183, 26811, 0.0106383, 0.00810685
2, 2.2, -3.15159, -2.99401, 35469, 19089, 0.0166793, 0.00897663
2, 2.2, -2.99401, -2.83643, 38260, 19862, 0.0168464, 0.00874553
2, 2.2, -2.83643, -2.67885, 38849, 20321, 0.016551, 0.00865742
2, 2.2, -2.67885, -2.52127, 38694, 20378, 0.016435, 0.00865542
2, 2.2, -2.52127, -2.36369, 39017, 20642, 0.0162681, 0.00860667
2, 2.2, -2.36369, -2.20611, 39498, 20634, 0.0164424, 0.00858961
2, 2.2, -2.20611, -2.04854, 39858, 21271, 0.0159111, 0.00849126
2, 2.2, -2.04854, -1.89096, 40273, 21440, 0.0158803, 0.00845413
2, 2.2, -1.89096, -1.73338, 39848, 21202, 0.0159765, 0.00850063
2, 2.2, -1.73338, -1.5758, 40174, 21424, 0.0158637, 0.00845981
2, 2.2, -1.5758, -1.41822, 40216, 21070, 0.0162324, 0.0085045
2, 2.2, -1.41822, -1.26064, 40096, 21606, 0.0156617, 0.00843941
2, 2.2, -1.26064, -1.10306, 39445, 20874, 0.0161739, 0.0085591
2, 2.2, -1.10306, -0.945478, 39178, 21237, 0.01572, 0.00852128
2, 2.2, -0.945478, -0.787898, 38813, 20870, 0.0159636, 0.00858372
2, 2.2, -0.787898, -0.630319, 38308, 20668, 0.0159969, 0.00863065
2, 2.2, -0.630319, -0.472739, 37743, 20694, 0.0157759, 0.00864975
2, 2.2, -0.472739, -0.315159, 37639, 20221, 0.0162295, 0.00871904
2, 2.2, -0.315159, -0.15758, 37777, 20238, 0.0162604, 0.00871109
2, 2.2, -0.15758, 0, 37469, 19983, 0.0164247, 0.00875964
2, 2.2, 0, 0.157579, 37686, 20360, 0.0160994, 0.00869776
2, 2.2, 0.157579, 0.315159, 38464, 20294, 0.0164441, 0.00867606
2, 2.2, 0.315159, 0.472739, 38274, 20506, 0.0161527, 0.00865411
2, 2.2, 0.472739, 0.630318, 38905, 20515, 0.016363, 0.00862835
2, 2.2, 0.630318, 0.787898, 38797, 20506, 0.0163349, 0.00863374
2, 2.2, 0.787898, 0.945477, 39253, 20906, 0.0160761, 0.00856206
2, 2.2, 0.945477, 1.10306, 39880, 20983, 0.0162089, 0.00852836
2, 2.2, 1.10306, 1.26064, 39716, 21121, 0.0160138, 0.00851616
2, 2.2, 1.26064, 1.41822, 40618, 21450, 0.0159828, 0.00844036
2, 2.2, 1.41822, 1.5758, 40175, 21418, 0.0158699, 0.00846054
2, 2.2, 1.5758, 1.73338, 40177, 21613, 0.0156811, 0.00843554
2, 2.2, 1.73338, 1.89096, 39675, 21224, 0.0158973, 0.00850419
2, 2.2, 1.89096, 2.04853, 39575, 21384, 0.0157071, 0.00848719
2, 2.2, 2.04853, 2.20611, 39408, 21415, 0.0156224, 0.00848951
2, 2.2, 2.20611, 2.36369, 38816, 20919, 0.0159151, 0.00857706
2, 2.2, 2.36369, 2.52127, 38814, 20922, 0.0159114, 0.00857674
2, 2.2, 2.52127, 2.67885, 38094, 20364, 0.0162389, 0.00868085
2, 2.2, 2.67885, 2.83643, 37921, 20386, 0.0161548, 0.00868469
2, 2.2, 2.83643, 2.99401, 37931, 20124, 0.0164379, 0.00872098
2, 2.2, 2.99401, 3.15159, 35611, 18785, 0.0170946, 0.00901749
2.2, 2.4, -3.15159, -2.99401, 33959, 12757, 0.0276431, 0.0103844
2.2, 2.4, -2.99401, -2.83643, 36783, 13794, 0.0266235, 0.00998408
2.2, 2.4, -2.83643, -2.67885, 36777, 13944, 0.0262302, 0.00994517
2.2, 2.4, -2.67885, -2.52127, 36998, 14057, 0.0260777, 0.00990795
2.2, 2.4, -2.52127, -2.36369, 37716, 14012, 0.0266303, 0.0098935
