TABLE 0/3: 0< N_{particle} <20
AbsEtaLow,AbsEtaHigh,PhiLow,PhiHigh,Numerator,Denominator,Error,RelativeError
1.2, 1.4, -1.5758, -1.41822, 104593, 0, -nan, -nan
1.2, 1.4, -1.41822, -1.26064, 104752, 0, -nan, -nan
1.2, 1.4, -1.26064, -1.10306, 104129, 0, -nan, -nan
1.2, 1.4, -1.10306, -0.945478, 103634, 0, -nan, -nan
1.2, 1.4, -0.945478, -0.787898, 103084, 0, -nan, -nan
1.2, 1.4, -0.787898, -0.630319, 102359, 0, -nan, -nan
1.2, 1.4, -0.630319, -0.472739, 100941, 270825, 0.00137447, 0.00368771
1.2, 1.4, -0.472739, -0.315159, 99054, 252124, 0.00147326, 0.00374991
1.2, 1.4, -0.315159, -0.15758, 96396, 165892, 0.00235332, 0.00404993
1.2, 1.4, -0.15758, 0, 93199, 137934, 0.00286503, 0.00424023
1.2, 1.4, 0, 0.157579, 93903, 139776, 0.00283466, 0.00421943
1.2, 1.4, 0.157579, 0.315159, 96698, 166022, 0.00235617, 0.00404534
1.2, 1.4, 0.315159, 0.472739, 99162, 252412, 0.00147237, 0.00374784
1.2, 1.4, 0.472739, 0.630318, 100506, 272336, 0.00136207, 0.00369074
1.2, 1.4, 0.630318, 0.787898, 101997, 0, -nan, -nan
1.2, 1.4, 0.787898, 0.945477, 102541, 0, -nan, -nan
1.2, 1.4, 0.945477, 1.10306, 103793, 0, -nan, -nan
1.2, 1.4, 1.10306, 1.26064, 103468, 0, -nan, -nan
1.2, 1.4, 1.26064, 1.41822, 104731, 0, -nan, -nan
1.2, 1.4, 1.41822, 1.5758, 104433, 0, -nan, -nan
1.2, 1.4, 1.5758, 1.73338, 104161, 0, -nan, -nan
1.2, 1.4, 1.73338, 1.89096, 104577, 0, -nan, -nan
1.2, 1.4, 1.89096, 2.04853, 103891, 0, -nan, -nan
1.2, 1.4, 2.04853, 2.20611, 103825, 0, -nan, -nan
1.2, 1.4, 2.20611, 2.36369, 103533, 0, -nan, -nan
1.2, 1.4, 2.36369, 2.52127, 101948, 0, -nan, -nan
1.2, 1.4, 2.52127, 2.67885, 99796, 293623, 0.00124537, 0.00366417
1.2, 1.4, 2.67885, 2.83643, 98832, 242535, 0.00153779, 0.00377376
1.2, 1.4, 2.83643, 2.99401, 95994, 163058, 0.00239498, 0.00406818
1.2, 1.4, 2.99401, 3.15159, 87774, 129037, 0.00297613, 0.00437523
1.4, 1.6, -3.15159, -2.99401, 90526, 113528, 0.00355308, 0.00445589
1.4, 1.6, -2.99401, -2.83643, 98080, 152683, 0.00262867, 0.0040921
1.4, 1.6, -2.83643, -2.67885, 99596, 291872, 0.00125222, 0.0036697
1.4, 1.6, -2.67885, -2.52127, 101986, 20391, 0.0383674, 0.00767115
1.4, 1.6, -2.52127, -2.36369, 102215, 0, -nan, -nan
1.4, 1.6, -2.36369, -2.20611, 103656, 0, -nan, -nan
1.4, 1.6, -2.20611, -2.04854, 104161, 0, -nan, -nan
1.4, 1.6, -2.04854, -1.89096, 104786, 0, -nan, -nan
1.4, 1.6, -1.89096, -1.73338, 104905, 0, -nan, -nan
1.4, 1.6, -1.73338, -1.5758, 104834, 0, -nan, -nan
1.4, 1.6, -1.5758, -1.41822, 104515, 0, -nan, -nan
1.4, 1.6, -1.41822, -1.26064, 104459, 0, -nan, -nan
1.4, 1.6, -1.26064, -1.10306, 104989, 0, -nan, -nan
1.4, 1.6, -1.10306, -0.945478, 103983, 0, -nan, -nan
1.4, 1.6, -0.945478, -0.787898, 104174, 0, -nan, -nan
1.4, 1.6, -0.787898, -0.630319, 102942, 0, -nan, -nan
1.4, 1.6, -0.630319, -0.472739, 102533, 7382, 0.167378, 0.0120506
1.4, 1.6, -0.472739, -0.315159, 100386, 290532, 0.00126499, 0.00366108
1.4, 1.6, -0.315159, -0.15758, 98875, 155633, 0.0025837, 0.00406684
1.4, 1.6, -0.15758, 0, 96998, 121987, 0.00342073, 0.00430199
1.4, 1.6, 0, 0.157579, 96826, 123389, 0.00336903, 0.00429328
1.4, 1.6, 0.157579, 0.315159, 99195, 155736, 0.00258745, 0.0040623
1.4, 1.6, 0.315159, 0.472739, 100297, 291794, 0.00125812, 0.00366025
1.4, 1.6, 0.472739, 0.630318, 101790, 7751, 0.154741, 0.011783
1.4, 1.6, 0.630318, 0.787898, 102782, 0, -nan, -nan
1.4, 1.6, 0.787898, 0.945477, 103991, 0, -nan, -nan
1.4, 1.6, 0.945477, 1.10306, 104351, 0, -nan, -nan
1.4, 1.6, 1.10306, 1.26064, 104255, 0, -nan, -nan
1.4, 1.6, 1.26064, 1.41822, 104192, 0, -nan, -nan
1.4, 1.6, 1.41822, 1.5758, 104762, 0, -nan, -nan
1.4, 1.6, 1.5758, 1.73338, 104821, 0, -nan, -nan
1.4, 1.6, 1.73338, 1.89096, 104953, 0, -nan, -nan
1.4, 1.6, 1.89096, 2.04853, 104659, 0, -nan, -nan
1.4, 1.6, 2.04853, 2.20611, 104191, 0, -nan, -nan
1.4, 1.6, 2.20611, 2.36369, 103539, 0, -nan, -nan
1.4, 1.6, 2.36369, 2.52127, 102751, 0, -nan, -nan
1.4, 1.6, 2.52127, 2.67885, 101553, 19435, 0.0409111, 0.00782947
1.4, 1.6, 2.67885, 2.83643, 99552, 291287, 0.00125471, 0.00367125
1.4, 1.6, 2.83643, 2.99401, 98417, 151716, 0.00265505, 0.00409293
1.4, 1.6, 2.99401, 3.15159, 90529, 114316, 0.00352327, 0.00444903
1.6, 1.8, -3.15159, -2.99401, 92222, 100574, 0.00418059, 0.0045592
1.6, 1.8, -2.99401, -2.83643, 99650, 150427, 0.00270574, 0.00408447
1.6, 1.8, -2.83643, -2.67885, 101104, 153540, 0.00266697, 0.00405016
1.6, 1.8, -2.67885, -2.52127, 102660, 0, -nan, -nan
1.6, 1.8, -2.52127, -2.36369, 102899, 0, -nan, -nan
1.6, 1.8, -2.36369, -2.20611, 103241, 0, -nan, -nan
1.6, 1.8, -2.20611, -2.04854, 104438, 0, -nan, -nan
1.6, 1.8, -2.04854, -1.89096, 104402, 0, -nan, -nan
1.6, 1.8, -1.89096, -1.73338, 104475, 0, -nan, -nan
1.6, 1.8, -1.73338, -1.5758, 104620, 0, -nan, -nan
1.6, 1.8, -1.5758, -1.41822, 104619, 0, -nan, -nan
1.6, 1.8, -1.41822, -1.26064, 104489, 0, -nan, -nan
1.6, 1.8, -1.26064, -1.10306, 104405, 0, -nan, -nan
1.6, 1.8, -1.10306, -0.945478, 103921, 0, -nan, -nan
1.6, 1.8, -0.945478, -0.787898, 103976, 0, -nan, -nan
1.6, 1.8, -0.787898, -0.630319, 102837, 0, -nan, -nan
1.6, 1.8, -0.630319, -0.472739, 102525, 0, -nan, -nan
1.6, 1.8, -0.472739, -0.315159, 101589, 136517, 0.00308339, 0.00414351
1.6, 1.8, -0.315159, -0.15758, 99707, 159036, 0.00253253, 0.00403946
1.6, 1.8, -0.15758, 0, 98283, 108522, 0.00398789, 0.00440334
1.6, 1.8, 0, 0.157579, 98735, 110097, 0.00393071, 0.00438304
1.6, 1.8, 0.157579, 0.315159, 99973, 159465, 0.00252907, 0.00403406
1.6, 1.8, 0.315159, 0.472739, 101267, 137941, 0.00303796, 0.00413816
1.6, 1.8, 0.472739, 0.630318, 101914, 0, -nan, -nan
1.6, 1.8, 0.630318, 0.787898, 103042, 0, -nan, -nan
1.6, 1.8, 0.787898, 0.945477, 103720, 0, -nan, -nan
1.6, 1.8, 0.945477, 1.10306, 104122, 0, -nan, -nan
1.6, 1.8, 1.10306, 1.26064, 104546, 0, -nan, -nan
1.6, 1.8, 1.26064, 1.41822, 104945, 0, -nan, -nan
1.6, 1.8, 1.41822, 1.5758, 104443, 0, -nan, -nan
1.6, 1.8, 1.5758, 1.73338, 104960, 0, -nan, -nan
1.6, 1.8, 1.73338, 1.89096, 104419, 0, -nan, -nan
1.6, 1.8, 1.89096, 2.04853, 104344, 0, -nan, -nan
1.6, 1.8, 2.04853, 2.20611, 103463, 0, -nan, -nan
1.6, 1.8, 2.20611, 2.36369, 103578, 0, -nan, -nan
1.6, 1.8, 2.36369, 2.52127, 103775, 0, -nan, -nan
1.6, 1.8, 2.52127, 2.67885, 102428, 0, -nan, -nan
1.6, 1.8, 2.67885, 2.83643, 101003, 152155, 0.00269422, 0.00405869
1.6, 1.8, 2.83643, 2.99401, 100050, 150999, 0.00270101, 0.00407646
1.6, 1.8, 2.99401, 3.15159, 91826, 100665, 0.00416265, 0.00456334
1.8, 2, -3.15159, -2.99401, 92443, 86127, 0.00508314, 0.00473585
1.8, 2, -2.99401, -2.83643, 99654, 169791, 0.00234213, 0.00399053
1.8, 2, -2.83643, -2.67885, 100352, 19676, 0.0397648, 0.00779668
1.8, 2, -2.67885, -2.52127, 101793, 0, -nan, -nan
1.8, 2, -2.52127, -2.36369, 102225, 0, -nan, -nan
1.8, 2, -2.36369, -2.20611, 102712, 0, -nan, -nan
1.8, 2, -2.20611, -2.04854, 102959, 0, -nan, -nan
1.8, 2, -2.04854, -1.89096, 102799, 0, -nan, -nan
1.8, 2, -1.89096, -1.73338, 103148, 0, -nan, -nan
1.8, 2, -1.73338, -1.5758, 103567, 0, -nan, -nan
1.8, 2, -1.5758, -1.41822, 103161, 0, -nan, -nan
1.8, 2, -1.41822, -1.26064, 103274, 0, -nan, -nan
1.8, 2, -1.26064, -1.10306, 103321, 0, -nan, -nan
1.8, 2, -1.10306, -0.945478, 102829, 0, -nan, -nan
1.8, 2, -0.945478, -0.787898, 102007, 0, -nan, -nan
1.8, 2, -0.787898, -0.630319, 101986, 0, -nan, -nan
1.8, 2, -0.630319, -0.472739, 102108, 0, -nan, -nan
1.8, 2, -0.472739, -0.315159, 101458, 6815, 0.186296, 0.0125137
1.8, 2, -0.315159, -0.15758, 99601, 173090, 0.00228854, 0.00397711
1.8, 2, -0.15758, 0, 99218, 92562, 0.00489833, 0.00456972
1.8, 2, 0, 0.157579, 98822, 93994, 0.00479014, 0.00455611
1.8, 2, 0.157579, 0.315159, 99626, 174088, 0.00227343, 0.00397263
1.8, 2, 0.315159, 0.472739, 101223, 7335, 0.166867, 0.0120918
1.8, 2, 0.472739, 0.630318, 101813, 0, -nan, -nan
1.8, 2, 0.630318, 0.787898, 102288, 0, -nan, -nan
1.8, 2, 0.787898, 0.945477, 102533, 0, -nan, -nan
1.8, 2, 0.945477, 1.10306, 102650, 0, -nan, -nan
1.8, 2, 1.10306, 1.26064, 102727, 0, -nan, -nan
1.8, 2, 1.26064, 1.41822, 102901, 0, -nan, -nan
1.8, 2, 1.41822, 1.5758, 103630, 0, -nan, -nan
1.8, 2, 1.5758, 1.73338, 102996, 0, -nan, -nan
1.8, 2, 1.73338, 1.89096, 103387, 0, -nan, -nan
1.8, 2, 1.89096, 2.04853, 103635, 0, -nan, -nan
1.8, 2, 2.04853, 2.20611, 103647, 0, -nan, -nan
1.8, 2, 2.20611, 2.36369, 102512, 0, -nan, -nan
1.8, 2, 2.36369, 2.52127, 101745, 0, -nan, -nan
1.8, 2, 2.52127, 2.67885, 101641, 0, -nan, -nan
1.8, 2, 2.67885, 2.83643, 101001, 18667, 0.0431062, 0.00796689
1.8, 2, 2.83643, 2.99401, 99983, 169722, 0.00234855, 0.00398669
1.8, 2, 2.99401, 3.15159, 93200, 86391, 0.00509504, 0.00472281
2, 2.2, -3.15159, -2.99401, 91868, 74566, 0.00607284, 0.00492911
2, 2.2, -2.99401, -2.83643, 98455, 113192, 0.00379054, 0.00435792
2, 2.2, -2.83643, -2.67885, 98911, 0, -nan, -nan
2, 2.2, -2.67885, -2.52127, 100163, 0, -nan, -nan
2, 2.2, -2.52127, -2.36369, 99941, 0, -nan, -nan
2, 2.2, -2.36369, -2.20611, 99702, 0, -nan, -nan
2, 2.2, -2.20611, -2.04854, 99972, 0, -nan, -nan
2, 2.2, -2.04854, -1.89096, 100921, 0, -nan, -nan
2, 2.2, -1.89096, -1.73338, 100544, 0, -nan, -nan
2, 2.2, -1.73338, -1.5758, 99793, 0, -nan, -nan
2, 2.2, -1.5758, -1.41822, 100877, 0, -nan, -nan
2, 2.2, -1.41822, -1.26064, 100820, 0, -nan, -nan
2, 2.2, -1.26064, -1.10306, 101177, 0, -nan, -nan
2, 2.2, -1.10306, -0.945478, 100550, 0, -nan, -nan
2, 2.2, -0.945478, -0.787898, 100643, 0, -nan, -nan
2, 2.2, -0.787898, -0.630319, 99913, 0, -nan, -nan
2, 2.2, -0.630319, -0.472739, 99940, 0, -nan, -nan
2, 2.2, -0.472739, -0.315159, 99039, 0, -nan, -nan
2, 2.2, -0.315159, -0.15758, 98562, 106078, 0.00411066, 0.00442413
2, 2.2, -0.15758, 0, 97851, 80927, 0.00574513, 0.00475147
2, 2.2, 0, 0.157579, 98080, 82802, 0.00559019, 0.0047194
2, 2.2, 0.157579, 0.315159, 98167, 106692, 0.00406923, 0.00442261
2, 2.2, 0.315159, 0.472739, 98649, 0, -nan, -nan
2, 2.2, 0.472739, 0.630318, 99200, 0, -nan, -nan
2, 2.2, 0.630318, 0.787898, 100167, 0, -nan, -nan
2, 2.2, 0.787898, 0.945477, 99773, 0, -nan, -nan
2, 2.2, 0.945477, 1.10306, 100262, 0, -nan, -nan
2, 2.2, 1.10306, 1.26064, 100465, 0, -nan, -nan
2, 2.2, 1.26064, 1.41822, 100799, 0, -nan, -nan
2, 2.2, 1.41822, 1.5758, 101536, 0, -nan, -nan
2, 2.2, 1.5758, 1.73338, 100921, 0, -nan, -nan
2, 2.2, 1.73338, 1.89096, 100165, 0, -nan, -nan
2, 2.2, 1.89096, 2.04853, 100853, 0, -nan, -nan
2, 2.2, 2.04853, 2.20611, 100114, 0, -nan, -nan
2, 2.2, 2.20611, 2.36369, 100222, 0, -nan, -nan
2, 2.2, 2.36369, 2.52127, 100029, 0, -nan, -nan
2, 2.2, 2.52127, 2.67885, 99660, 0, -nan, -nan
2, 2.2, 2.67885, 2.83643, 99010, 0, -nan, -nan
2, 2.2, 2.83643, 2.99401, 97990, 113384, 0.00376955, 0.00436173
2, 2.2, 2.99401, 3.15159, 91650, 75232, 0.00599331, 0.00491968
2.2, 2.4, -3.15159, -2.99401, 87995, 65809, 0.00689104, 0.00515362
2.2, 2.4, -2.99401, -2.83643, 95223, 62136, 0.00790318, 0.00515707
2.2, 2.4, -2.83643, -2.67885, 94718, 0, -nan, -nan
2.2, 2.4, -2.67885, -2.52127, 95704, 0, -nan, -nan
2.2, 2.4, -2.52127, -2.36369, 95922, 0, -nan, -nan
2.2, 2.4, -2.36369, -2.20611, 96373, 0, -nan, -nan
2.2, 2.4, -2.20611, -2.04854, 95968, 0, -nan, -nan
2.2, 2.4, -2.04854, -1.89096, 96016, 0, -nan, -nan
2.2, 2.4, -1.89096, -1.73338, 96260, 0, -nan, -nan
2.2, 2.4, -1.73338, -1.5758, 96586, 0, -nan, -nan
2.2, 2.4, -1.5758, -1.41822, 96594, 0, -nan, -nan
2.2, 2.4, -1.41822, -1.26064, 96712, 0, -nan, -nan
2.2, 2.4, -1.26064, -1.10306, 96179, 0, -nan, -nan
2.2, 2.4, -1.10306, -0.945478, 96641, 0, -nan, -nan
2.2, 2.4, -0.945478, -0.787898, 96506, 0, -nan, -nan
2.2, 2.4, -0.787898, -0.630319, 95837, 0, -nan, -nan
2.2, 2.4, -0.630319, -0.472739, 95479, 0, -nan, -nan
2.2, 2.4, -0.472739, -0.315159, 94980, 0, -nan, -nan
2.2, 2.4, -0.315159, -0.15758, 94618, 54506, 0.00933457, 0.00537731
2.2, 2.4, -0.15758, 0, 94559, 72493, 0.00643922, 0.00493658
2.2, 2.4, 0, 0.157579, 94620, 72936, 0.00639232, 0.0049274
2.2, 2.4, 0.157579, 0.315159, 94545, 55378, 0.00913582, 0.00535114
2.2, 2.4, 0.315159, 0.472739, 95009, 0, -nan, -nan
2.2, 2.4, 0.472739, 0.630318, 96353, 0, -nan, -nan
2.2, 2.4, 0.630318, 0.787898, 95616, 0, -nan, -nan
2.2, 2.4, 0.787898, 0.945477, 96148, 0, -nan, -nan
2.2, 2.4, 0.945477, 1.10306, 96430, 0, -nan, -nan
2.2, 2.4, 1.10306, 1.26064, 96787, 0, -nan, -nan
2.2, 2.4, 1.26064, 1.41822, 96460, 0, -nan, -nan
2.2, 2.4, 1.41822, 1.5758, 96051, 0, -nan, -nan
2.2, 2.4, 1.5758, 1.73338, 95839, 0, -nan, -nan
2.2, 2.4, 1.73338, 1.89096, 96600, 0, -nan, -nan
2.2, 2.4, 1.89096, 2.04853, 96539, 0, -nan, -nan
2.2, 2.4, 2.04853, 2.20611, 96773, 0, -nan, -nan
2.2, 2.4, 2.20611, 2.36369, 96804, 0, -nan, -nan
2.2, 2.4, 2.36369, 2.52127, 95286, 0, -nan, -nan
2.2, 2.4, 2.52127, 2.67885, 95834, 0, -nan, -nan
2.2, 2.4, 2.67885, 2.83643, 95303, 0, -nan, -nan
2.2, 2.4, 2.83643, 2.99401, 94670, 61558, 0.00796267, 0.00517763
2.2, 2.4, 2.99401, 3.15159, 87976, 66193, 0.00683853, 0.0051453
2.4, 2.6, -3.15159, -2.99401, 83210, 60638, 0.00732694, 0.00533939
2.4, 2.6, -2.99401, -2.83643, 89112, 25638, 0.0246331, 0.00708706
2.4, 2.6, -2.83643, -2.67885, 89457, 0, -nan, -nan
2.4, 2.6, -2.67885, -2.52127, 89542, 0, -nan, -nan
2.4, 2.6, -2.52127, -2.36369, 89906, 0, -nan, -nan
2.4, 2.6, -2.36369, -2.20611, 89347, 0, -nan, -nan
2.4, 2.6, -2.20611, -2.04854, 89894, 0, -nan, -nan
2.4, 2.6, -2.04854, -1.89096, 89860, 0, -nan, -nan
2.4, 2.6, -1.89096, -1.73338, 89951, 0, -nan, -nan
2.4, 2.6, -1.73338, -1.5758, 90647, 0, -nan, -nan
2.4, 2.6, -1.5758, -1.41822, 90599, 0, -nan, -nan
2.4, 2.6, -1.41822, -1.26064, 90147, 0, -nan, -nan
2.4, 2.6, -1.26064, -1.10306, 89633, 0, -nan, -nan
2.4, 2.6, -1.10306, -0.945478, 90200, 0, -nan, -nan
2.4, 2.6, -0.945478, -0.787898, 89980, 0, -nan, -nan
2.4, 2.6, -0.787898, -0.630319, 89449, 0, -nan, -nan
2.4, 2.6, -0.630319, -0.472739, 89310, 0, -nan, -nan
2.4, 2.6, -0.472739, -0.315159, 89281, 0, -nan, -nan
2.4, 2.6, -0.315159, -0.15758, 88871, 13879, 0.0584432, 0.00912708
2.4, 2.6, -0.15758, 0, 88714, 72174, 0.0061615, 0.00501274
2.4, 2.6, 0, 0.157579, 88384, 71597, 0.00620696, 0.00502805
2.4, 2.6, 0.157579, 0.315159, 88954, 14680, 0.0539815, 0.00890852
2.4, 2.6, 0.315159, 0.472739, 89334, 0, -nan, -nan
2.4, 2.6, 0.472739, 0.630318, 89445, 0, -nan, -nan
2.4, 2.6, 0.630318, 0.787898, 89324, 0, -nan, -nan
2.4, 2.6, 0.787898, 0.945477, 89674, 0, -nan, -nan
2.4, 2.6, 0.945477, 1.10306, 89979, 0, -nan, -nan
2.4, 2.6, 1.10306, 1.26064, 90448, 0, -nan, -nan
2.4, 2.6, 1.26064, 1.41822, 89811, 0, -nan, -nan
2.4, 2.6, 1.41822, 1.5758, 90089, 0, -nan, -nan
2.4, 2.6, 1.5758, 1.73338, 90364, 0, -nan, -nan
2.4, 2.6, 1.73338, 1.89096, 90128, 0, -nan, -nan
2.4, 2.6, 1.89096, 2.04853, 90012, 0, -nan, -nan
2.4, 2.6, 2.04853, 2.20611, 90101, 0, -nan, -nan
2.4, 2.6, 2.20611, 2.36369, 89696, 0, -nan, -nan
2.4, 2.6, 2.36369, 2.52127, 90300, 0, -nan, -nan
2.4, 2.6, 2.52127, 2.67885, 89683, 0, -nan, -nan
2.4, 2.6, 2.67885, 2.83643, 89103, 0, -nan, -nan
2.4, 2.6, 2.83643, 2.99401, 88891, 24768, 0.0257866, 0.00718501
2.4, 2.6, 2.99401, 3.15159, 83341, 61440, 0.00721287, 0.00531742
2.6, 2.8, -3.15159, -2.99401, 76272, 57624, 0.00730569, 0.0055195
2.6, 2.8, -2.99401, -2.83643, 80513, 228, 23.4195, 0.0663203
2.6, 2.8, -2.83643, -2.67885, 81189, 0, -nan, -nan
2.6, 2.8, -2.67885, -2.52127, 81345, 0, -nan, -nan
2.6, 2.8, -2.52127, -2.36369, 81606, 0, -nan, -nan
2.6, 2.8, -2.36369, -2.20611, 81842, 0, -nan, -nan
2.6, 2.8, -2.20611, -2.04854, 82431, 0, -nan, -nan
2.6, 2.8, -2.04854, -1.89096, 81545, 0, -nan, -nan
2.6, 2.8, -1.89096, -1.73338, 81595, 0, -nan, -nan
2.6, 2.8, -1.73338, -1.5758, 81905, 0, -nan, -nan
2.6, 2.8, -1.5758, -1.41822, 81968, 0, -nan, -nan
2.6, 2.8, -1.41822, -1.26064, 81717, 0, -nan, -nan
2.6, 2.8, -1.26064, -1.10306, 82319, 0, -nan, -nan
2.6, 2.8, -1.10306, -0.945478, 82035, 0, -nan, -nan
2.6, 2.8, -0.945478, -0.787898, 81800, 0, -nan, -nan
2.6, 2.8, -0.787898, -0.630319, 81349, 0, -nan, -nan
2.6, 2.8, -0.630319, -0.472739, 81307, 0, -nan, -nan
2.6, 2.8, -0.472739, -0.315159, 81223, 0, -nan, -nan
2.6, 2.8, -0.315159, -0.15758, 81401, 0, -nan, -nan
2.6, 2.8, -0.15758, 0, 81361, 57781, 0.00766055, 0.00544037
2.6, 2.8, 0, 0.157579, 80911, 58499, 0.00750634, 0.00542711
2.6, 2.8, 0.157579, 0.315159, 81159, 0, -nan, -nan
2.6, 2.8, 0.315159, 0.472739, 81399, 0, -nan, -nan
2.6, 2.8, 0.472739, 0.630318, 81508, 0, -nan, -nan
2.6, 2.8, 0.630318, 0.787898, 81945, 0, -nan, -nan
2.6, 2.8, 0.787898, 0.945477, 82118, 0, -nan, -nan
2.6, 2.8, 0.945477, 1.10306, 82132, 0, -nan, -nan
2.6, 2.8, 1.10306, 1.26064, 81590, 0, -nan, -nan
2.6, 2.8, 1.26064, 1.41822, 82284, 0, -nan, -nan
2.6, 2.8, 1.41822, 1.5758, 81600, 0, -nan, -nan
2.6, 2.8, 1.5758, 1.73338, 82143, 0, -nan, -nan
2.6, 2.8, 1.73338, 1.89096, 81853, 0, -nan, -nan
2.6, 2.8, 1.89096, 2.04853, 81973, 0, -nan, -nan
2.6, 2.8, 2.04853, 2.20611, 82087, 0, -nan, -nan
2.6, 2.8, 2.20611, 2.36369, 81696, 0, -nan, -nan
2.6, 2.8, 2.36369, 2.52127, 81287, 0, -nan, -nan
2.6, 2.8, 2.52127, 2.67885, 82047, 0, -nan, -nan
2.6, 2.8, 2.67885, 2.83643, 81113, 0, -nan, -nan
2.6, 2.8, 2.83643, 2.99401, 81034, 129, 55.3513, 0.0881151
2.6, 2.8, 2.99401, 3.15159, 76015, 57489, 0.00730836, 0.0055272
2.8, 3, -3.15159, -2.99401, 67088, 38671, 0.0110765, 0.00638474
2.8, 3, -2.99401, -2.83643, 72020, 0, -nan, -nan
2.8, 3, -2.83643, -2.67885, 71922, 0, -nan, -nan
2.8, 3, -2.67885, -2.52127, 71667, 0, -nan, -nan
2.8, 3, -2.52127, -2.36369, 72162, 0, -nan, -nan
2.8, 3, -2.36369, -2.20611, 71362, 0, -nan, -nan
2.8, 3, -2.20611, -2.04854, 71878, 0, -nan, -nan
2.8, 3, -2.04854, -1.89096, 71766, 0, -nan, -nan
2.8, 3, -1.89096, -1.73338, 71836, 0, -nan, -nan
2.8, 3, -1.73338, -1.5758, 72358, 0, -nan, -nan
2.8, 3, -1.5758, -1.41822, 72296, 0, -nan, -nan
2.8, 3, -1.41822, -1.26064, 72112, 0, -nan, -nan
2.8, 3, -1.26064, -1.10306, 72348, 0, -nan, -nan
2.8, 3, -1.10306, -0.945478, 71790, 0, -nan, -nan
2.8, 3, -0.945478, -0.787898, 72229, 0, -nan, -nan
2.8, 3, -0.787898, -0.630319, 71627, 0, -nan, -nan
2.8, 3, -0.630319, -0.472739, 71932, 0, -nan, -nan
2.8, 3, -0.472739, -0.315159, 71668, 0, -nan, -nan
2.8, 3, -0.315159, -0.15758, 71978, 0, -nan, -nan
2.8, 3, -0.15758, 0, 71471, 38671, 0.0116671, 0.00631275
2.8, 3, 0, 0.157579, 71320, 39013, 0.0115118, 0.00629713
2.8, 3, 0.157579, 0.315159, 71653, 0, -nan, -nan
2.8, 3, 0.315159, 0.472739, 71811, 0, -nan, -nan
2.8, 3, 0.472739, 0.630318, 71676, 0, -nan, -nan
2.8, 3, 0.630318, 0.787898, 71522, 0, -nan, -nan
2.8, 3, 0.787898, 0.945477, 71419, 0, -nan, -nan
2.8, 3, 0.945477, 1.10306, 71818, 0, -nan, -nan
2.8, 3, 1.10306, 1.26064, 71950, 0, -nan, -nan
2.8, 3, 1.26064, 1.41822, 72038, 0, -nan, -nan
2.8, 3, 1.41822, 1.5758, 72258, 0, -nan, -nan
2.8, 3, 1.5758, 1.73338, 72352, 0, -nan, -nan
2.8, 3, 1.73338, 1.89096, 72405, 0, -nan, -nan
2.8, 3, 1.89096, 2.04853, 72124, 0, -nan, -nan
2.8, 3, 2.04853, 2.20611, 71954, 0, -nan, -nan
2.8, 3, 2.20611, 2.36369, 72127, 0, -nan, -nan
2.8, 3, 2.36369, 2.52127, 71400, 0, -nan, -nan
2.8, 3, 2.52127, 2.67885, 72109, 0, -nan, -nan
2.8, 3, 2.67885, 2.83643, 72032, 0, -nan, -nan
2.8, 3, 2.83643, 2.99401, 71254, 0, -nan, -nan
2.8, 3, 2.99401, 3.15159, 66965, 38607, 0.0110841, 0.00639024
3, 3.2, -3.15159, -2.99401, 57218, 26370, 0.01615, 0.00744304
3, 3.2, -2.99401, -2.83643, 60672, 0, -nan, -nan
3, 3.2, -2.83643, -2.67885, 60788, 0, -nan, -nan
3, 3.2, -2.67885, -2.52127, 61437, 0, -nan, -nan
3, 3.2, -2.52127, -2.36369, 61394, 0, -nan, -nan
3, 3.2, -2.36369, -2.20611, 61201, 0, -nan, -nan
3, 3.2, -2.20611, -2.04854, 61505, 0, -nan, -nan
3, 3.2, -2.04854, -1.89096, 60937, 0, -nan, -nan
3, 3.2, -1.89096, -1.73338, 61388, 0, -nan, -nan
3, 3.2, -1.73338, -1.5758, 60909, 0, -nan, -nan
3, 3.2, -1.5758, -1.41822, 60938, 0, -nan, -nan
3, 3.2, -1.41822, -1.26064, 61193, 0, -nan, -nan
3, 3.2, -1.26064, -1.10306, 61091, 0, -nan, -nan
3, 3.2, -1.10306, -0.945478, 61677, 0, -nan, -nan
3, 3.2, -0.945478, -0.787898, 60987, 0, -nan, -nan
3, 3.2, -0.787898, -0.630319, 61143, 0, -nan, -nan
3, 3.2, -0.630319, -0.472739, 61338, 0, -nan, -nan
3, 3.2, -0.472739, -0.315159, 60921, 0, -nan, -nan
3, 3.2, -0.315159, -0.15758, 61326, 0, -nan, -nan
3, 3.2, -0.15758, 0, 61073, 25830, 0.0175491, 0.00742216
3, 3.2, 0, 0.157579, 61151, 26245, 0.017194, 0.00737939
3, 3.2, 0.157579, 0.315159, 61281, 0, -nan, -nan
3, 3.2, 0.315159, 0.472739, 60480, 0, -nan, -nan
3, 3.2, 0.472739, 0.630318, 61121, 0, -nan, -nan
3, 3.2, 0.630318, 0.787898, 61409, 0, -nan, -nan
3, 3.2, 0.787898, 0.945477, 61035, 0, -nan, -nan
3, 3.2, 0.945477, 1.10306, 61627, 0, -nan, -nan
3, 3.2, 1.10306, 1.26064, 61695, 0, -nan, -nan
3, 3.2, 1.26064, 1.41822, 61613, 0, -nan, -nan
